주소,업소명,업종,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
서울특별시 강남구 논현로151길 26 (신사동),월드맛집,한식_일반,02-516-7892,닭도리뚝배기,9000.0,제육뚝배기(덮밥),8000.0,수제돈까스,8000.0
서울특별시 강남구 삼성로 155 (대치1동) 지상1층 122호,육판장,한식_일반,02-564-6254,차돌된장찌개,7000.0,맛있는비빔밥,7000.0,,
서울특별시 강남구 양재대로33길 21 (일원동) 1층,이가네김밥마을,한식_분식,02-3412-2692,,,,,,
서울특별시 강남구 도곡로21길 15 (역삼1동) 지상1층 5호,이모네분식,한식_일반,02-567-2005,쫄면,7000.0,떡만두국,7000.0,칼국수,7000.0
서울특별시 강남구 언주로69길 9 (역삼2동) 1층,이모네손칼국수,한식_면류,02-555-0767,닭칼국수,7000.0,멸치칼국수,7000.0,비빔밥,8000.0
서울특별시 강남구 논현로79길 7 (역삼1동) 지상1층 1-1호,임가네민속집,한식_면류,02-556-1015,손칼국수,7000.0,평양만두국,8000.0,뚝배기닭볶음,8000.0
서울특별시 강남구 삼성로 38 (개포2동),장독묵은지,한식_육류,02-445-1444,묵은지삼겹살(200g),16000.0,묵은지돼지찜,7000.0,된장찌개,5000.0
서울특별시 강남구 강남대로152길 67,장원식당,한식_일반,02-548-7577,김치찌개,7000.0,자반구이,8000.0,뚝불고기,7000.0
서울특별시 강남구 강남대로94길 23 (역삼동) B01층,전주식당,한식_일반,02-555-1853,김치찌개,7000.0,전주비빔밥,7000.0,생선구이,8000.0
서울특별시 강남구 논현로 507 지하1층 2호,정원식당,한식_일반,02-539-1235,백반,8000.0,,,,
서울특별시 강남구 테헤란로 322 (역삼2동),중화요리일품,중식,,짜장면,6000.0,짬뽕,7000.0,볶음밥,7000.0
서울특별시 강남구 학동로43길 7 (논현2동) 지상1층,지리산,한식_일반,02-546-3127,닭곰탕,9000.0,돌솥제육,9000.0,돌솥오징어,9000.0
서울특별시 강남구 도곡로 175 (역삼동) 1층,컷트세상,미용업,02-561-6011,,,,,,
서울특별시 강남구 영동대로 513 (삼성1동) 지하1층 M112호,트윈쿡,한식_일반,02-600-3225,김치찌개,8500.0,된장찌개,8500.0,우동,7500.0
서울특별시 강남구 논현로151길 24 (신사동),하하,일식,02-546-2697,하하우동,6500.0,카레덮밥+우동,8500.0,알밥+우동,8500.0
서울특별시 강남구 개포로 648 (일원1동) 1층,한벽루전주콩나물국밥,한식_일반,02-445-1041,콩나물국밥,8000.0,양푼비빔밥,8000.0,버섯들깨탕,8000.0
서울특별시 강남구 학동로101길 26 (청담동) 청담삼익상가 지하1층 4호,해남식당,한식_일반,02-543-9660,청국장,8000.0,된장찌개,8000.0,비빔밥,8000.0
서울특별시 강남구 삼성로71길 34 (대치4동),해피타임,한식_일반,02-567-5714,김치찌개,7000.0,된장찌개,7000.0,순두부찌개,7000.0
서울특별시 강남구 광평로 196 (수서동) 2층 201호,행복한잔치국수,한식_면류,02-459-2918,잔치국수,6000.0,비빔국수,7000.0,콩나물국밥,7000.0
서울특별시 강남구 역삼로4길 16 성우스타우스 104호,향원,한식_일반,,반계탕,9000.0,정식,7000.0,비빔밥,7000.0
서울특별시 강남구 역삼로 161 (역삼동) 1층,형제들이 파는 과일 브룻츠,기타요식업,,아메리카노,1500.0,카페라떼,2000.0,레몬아이스티,2000.0
서울특별시 강남구 도곡로7길 7 B01층,홍가네김치독,한식_일반,02-565-9832,김치찌개,7000.0,김치고등어찜,7000.0,김치수육찜,8000.0
서울특별시 송파구 마천로 192 (오금동) 1층,JM헤어 오땡큐,미용업,02-403-2344,,,,,,
서울특별시 송파구 오금로 19길 14,강원도청국장,한식_일반,02-423-1714,김치찌개,8000.0,청국장,8000.0,,
서울특별시 송파구 풍성로 6길 9,개성시대,미용업,02-477-2939,미용료(커트),10000.0,미용료(파마),35000.0,,
서울특별시 송파구 마천로345-1,국일반점,한식_일반,02-406-0451,김치찌개,8000.0,된장찌개,8000.0,,
서울특별시 송파구 문정로 11길 12,국제세탁소,세탁업,02-409-1914,양복세탁료,7000.0,,,,
서울특별시 송파구 백제고분로 32길 6-1 103호,김복남헤어장,미용업,02-422-4325,미용료(커트),15000.0,미용료(파마),50000.0,,
서울특별시 송파구 석촌호수로12길 16,김자순수제돈까스,한식_일반,,돈가스,6500.0,,,,
서울특별시 송파구 백제고분로 48길 9 2층,나오반스헤어,미용업,02-413-5566,미용료(커트),8000.0,미용료(파마),16000.0,미용료(염색),30000.0
서울특별시 송파구 오금로 532,돈구워돈,한식_육류,02-401-6363,삼겹살,11500.0,냉면(물),6000.0,,
서울특별시 송파구 거마로3길 10 (거여동) 1층,돌담아구식당,한식_일반,02-431-0825,,,,,,
서울특별시 송파구 동남로18길 39 (가락동) 1층,두꺼비닷컴,한식_일반,02-407-0675,,,,,,
서울특별시 송파구 마천로 41길 23-1 1층,따뜻한 밥상,한식_일반,,김치찌개,3000.0,,,,
서울특별시 송파구 오금로44길 9-1 (가락동) 1층,마실 칼국수랑 비빔밥,한식_일반,02-400-3991,,,,,,
서울특별시 송파구 성내천로 223,마포숯불갈비,한식_육류,02-430-9757,돼지갈비,15000.0,냉면(물),9000.0,,
서울특별시 송파구 올림픽로 45길 21 1층,맛고을식당,한식_일반,,김치찌개,8000.0,된장찌개,8000.0,,
서울특별시 송파구 올림픽로 145 B1층 A20호(잠실동),맨헤어,미용업,070-7759-7304,미용료(커트),8000.0,미용료(염색),18000.0,,
서울특별시 송파구 송이로 19,모아모아세탁,세탁업,02-419-1242,양복세탁료,8000.0,,,,
서울특별시 송파구 거마로 17길 11,목화미용실,미용업,02-406-7273,미용료(커트),8000.0,미용료(파마),25000.0,,
서울특별시 송파구 법원로 114 (문정동) 엠스테이트 E동 지하1층 175호,문정김밥천국,한식_일반,02-2283-1255,,,,,,
서울특별시 송파구 올림픽로 12길 58 1층,미가미용실,미용업,02-423-1334,미용료(커트),10000.0,미용료(파마),35000.0,미용료(염색),30000.0
서울특별시 송파구 백제고분로27길 41,박미용실,미용업,02-420-8242,미용료(커트),7000.0,미용료(파마),25000.0,,
서울특별시 송파구 오금로23길 25,방이뚝배기,한식_일반,,청국장,4000.0,순두부찌개,4000.0,,
서울특별시 송파구 마천로 41길 22,벧엘손칼국수,한식_면류,02-408-5151,칼국수,6000.0,냉면(물),8000.0,,
서울특별시 송파구 마천로 26길 6,본향,중식,02-409-8480,자장면,5000.0,짬뽕,6000.0,,
서울특별시 송파구 백제고분로 22길 28,삼전신성김밥,한식_일반,02-420-9563,김밥,3000.0,냉면(물),6000.0,,
서울특별시 송파구 동남로 17길 11 1층,새서울세탁소,세탁업,02-814-8194,양복세탁료,7000.0,셔츠세탁료,2000.0,,
서울특별시 송파구 백제고분로15길14-1,샬롬미용실,미용업,02-419-6540,미용료(커트),6000.0,미용료(파마),20000.0,,
서울특별시 송파구 가락로 42길 13,서울분식,한식_일반,02-415-1576,비빔밥,6000.0,김치찌개,7000.0,된장찌개,6000.0
서울특별시 송파구 양재대로62길 14 (가락동) 1층,소림만두냉면,한식_일반,02-400-1333,,,,,,
서울특별시 송파구 마천로 45길 8 1층,송천엄마손칼국수,한식_일반,02-470-3370,칼국수,6000.0,떡국,6000.0,,
서울특별시 송파구 바람드리길 62 (풍납동) 1층,송파커피,기타요식업,02-6929-2125,,,,,,
서울특별시 송파구 거마로2길 7 (거여동) 1층,아우네,한식_일반,02-408-7100,,,,,,
서울특별시 송파구 오금로24길13,아주세탁,세탁업,02-420-0235,양복세탁료,7000.0,셔츠세탁료,3000.0,,
서울특별시 송파구 송파대로 167 (문정동) 에이동 지104호,엄마밥상,한식_일반,02-6015-5758,,,,,,
서울특별시 송파구 마천로 61나길 10,에덴미용실,미용업,02-400-2829,미용료(커트),10000.0,미용료(파마),25000.0,,
서울특별시 송파구 가락로 113,옛날맛짜장,중식,02-425-3533,자장면,6500.0,짬뽕,8000.0,탕수육(중),24000.0
서울특별시 송파구 올림픽로55길 11 (풍납동) 1층,왕짜장,중식,02-488-5800,,,,,,
서울특별시 송파구 백제고분로 17길 56,우성숯불갈비,한식_육류,02-416-9600,돼지갈비,15000.0,냉면(물),6000.0,,
서울특별시 송파구 가락로 208,윤가네김밥,한식_일반,02-425-0148,김밥,3000.0,돈가스,7500.0,제육볶음,7500.0
서울특별시 송파구 동남로 6길 11,은지헤어,미용업,02-419-5658,미용료(커트),10000.0,미용료(파마),30000.0,,
서울특별시 송파구 성내천로 222,이혜경롤앤컷,미용업,02-301-3824,미용료(커트),12000.0,미용료(파마),25000.0,,
서울특별시 송파구 마천로 196 (오금동) 103호,잠실팥죽,한식_일반,02-449-5575,,,,,,
서울특별시 송파구 백제고분로 148,장수설렁탕,한식_일반,02-415-1472,설렁탕,6000.0,불고기(200g.호주산),12000.0,,
서울특별시 송파구 거마로 20길 23,전영숙헤어샵,미용업,02-431-3689,미용료(커트),12000.0,미용료(파마),35000.0,,
"서울특별시 송파구 토성로 38-6 상가 301호 (풍납동, 한강극동아파트)",전혜영미용실,미용업,02-471-2932,미용료(커트),5000.0,미용료(파마),25000.0,,
서울특별시 송파구 백제고분로17길 43 .,조은김밥,한식_일반,02-3431-7522,김밥,3000.0,김치찌개,7000.0,,
서울특별시 송파구 성내천로18길 3,챠밍미용실,미용업,02-400-6512,미용료(커트),7000.0,미용료(파마),20000.0,,
서울특별시 송파구 양산로 12,최수지헤어,미용업,02-817-1983,미용료(커트),10000.0,미용료(파마),10000.0,,
서울특별시 송파구 송이로 112 1층(가락동),푼양이김치찌개,한식_일반,0507-1474-1307,김치찌개,8500.0,계란말이,8000.0,,
서울특별시 송파구 성내천로30길 16-1,헤어필,미용업,02-443-7906,미용료(커트),10000.0,미용료(파마),25000.0,,
서울특별시 송파구 송이로19길 41-4,현대세탁,세탁업,02-407-4877,양복세탁료,6000.0,신발세탁료,5500.0,,
서울특별시 송파구 문정로4길 24-20,홍보성,중식,02-400-4532,자장면,7000.0,짬뽕,8000.0,,
서울특별시 송파구 올림픽로8길 12 1층,화담,한식_육류,02-2202-8003,삼겹살,9000.0,김치찌개(점심),7000.0,냉면(물),8000.0
서울특별시 송파구 성내천로 21길 12,훼밀리김밥,한식_일반,02-406-5415,김밥,3500.0,김치찌개,6000.0,비빔밥,6500.0
서울특별시 강동구 양재대로 87길 81 1층(성내동),119닭발 성내점,한식_육류,02-6494-1191,석쇠구이닭발,10000.0,매운국물닭발,10500.0,,
서울특별시 강동구 천중로 73 (천호동) 　,119닭발 천호본점,한식_육류,02-489-1289,석쇠구이닭발,10000.0,매운국물닭발,10500.0,,
서울특별시 강동구 양재대로 113길 14,가나미용실,미용업,02-488-0476,미용료(커트),5000.0,미용료(파마),20000.0,,
서울특별시 강동구 천호대로188길 15 (둔촌동) 1층,강동집,한식_육류,02-489-3992,국내산 삼겹살(180g),11000.0,백반(점심메뉴 11:30~13:00),6000.0,,
서울특별시 강동구 양재대로111길 34 (길동) 　,고향국시,한식_면류,02-488-7666,칼국수,7000.0,비빔국수,7000.0,,
서울특별시 강동구 올림픽로62길 17 (성내동) 1층,남성헤어컷트 전문점 우정,이용업,0507-1434-1419,,,,,,
서울특별시 강동구 양재대로147길 7,다인,한식_일반,02-428-2824,뚝배기청국장,7000.0,김치찌개,7000.0,,
서울특별시 강동구 올림픽로 552 지층 1호,더베리랠리,기타비요식업,0507-1355-0742,레슨(2:1 주1회 총4주),100000.0,,,,
서울특별시 강동구 풍성로58길 20 (성내동) 　,둔촌시장모범이발관,이용업,02-476-6496,커트,9000.0,염색,10000.0,,
서울특별시 강동구 양재대로 1389,뚝배기해장국,한식_일반,02-476-6005,김치찌개,5000.0,된장찌개,5000.0,,
서울특별시 강동구 성안로9길 11 1층 101호(성내동),라희네,한식_기타,02-649-1191,떡볶이(중),2500.0,,,,
서울특별시 강동구 상암로4길 23 1층(암사동),만리장성,중식,0507-1365-1990,짜장면,5000.0,,,,
서울특별시 강동구 풍성로 111 (성내동),만선국수,한식_면류,02-478-0723,멸치국수,6000.0,칼국수,7000.0,비빔밥,7000.0
"서울특별시 강동구 양재대로111길 27 (길동, 골드클래스) 301호",모두의운동,기타비요식업,0507-1357-1173,그룹PT(3개월),590000.0,,,,
서울특별시 강동구 성내로3가길 7 1층(성내동),미소분식,한식_일반,02-474-2884,아침국밥,3000.0,청국장,7000.0,,
서울특별시 강동구 천호대로 162길 53,미스터미용실,미용업,02-473-9374,커트,10000.0,파마,30000.0,,
서울특별시 강동구 천호동 224-3 1층,번성머리방,미용업,02-479-4746,커트,10000.0,커트(70세 이상),6000.0,펌,30000.0
서울특별시 강동구 풍성로 160,별미바지락칼국수,한식_면류,02-470-7393,열무국수,7000.0,비빔밥,7000.0,,
서울특별시 강동구 천호옛길 51 1층 102호(성내동),새나라머리방,미용업,02-482-3422,커트,7000.0,펌,20000.0,염색,20000.0
서울특별시 강동구 성내로 11 107호,서울진우동덮밥,한식_면류,070-8779-3215,진온국수,5900.0,새싹비빔밥,6900.0,,
서울특별시 강동구 천중로27-18 104호,세아이용원,이용업,,커트,8000.0,염색,8000.0,,
서울특별시 강동구 풍성로 130 (성내동) 　,심안경원,기타비요식업,02-486-9009,뿔테,8000.0,금속테,10000.0,,
서울특별시 강동구 천중로 52길 27 1층(길동),영헤어스케치,미용업,02-648-8887,커트,10000.0,펌,30000.0,염색,30000.0
서울특별시 강동구 풍성로37가길 67 (성내동) 1층 101호,우렁찬,한식_일반,02-474-5425,나물류,2000.0,,,,
서울특별시 강동구 성안로25길 55 상가동 207호,제일이발,이용업,,이발,8000.0,염색,8000.0,,
서울특별시 강동구 상암로23길 49 1층(암사동),카페Roi : 후아,기타요식업,02-487-6842,아메리카노,2500.0,카페라떼,3000.0,,
서울특별시 강동구 상암로 53 (암사동) 　,카페선사,기타요식업,070-8950-9782,아메리카노(Takeout),2000.0,카페라떼(Takeout),3000.0,,
서울특별시 강동구 천중로39길 102 (천호동),커피노트,기타요식업,02-441-2745,아메리카노,3000.0,카페라떼,3000.0,,
서울특별시 강동구 천호대로176길33,코끼리식당,한식_일반,02-486-1822,김치찌개,6000.0,제육덮밥,6000.0,된장찌개,6000.0
서울특별시 강동구 양재대로113길 8,토속칼국수,한식_일반,02-472-2293,수제비,5000.0,콩국수,6500.0,칼국수,4500.0
서울특별시 강동구 상암로41길 67 103호,하나야 플라워앤공방,기타비요식업,02-471-4769,아로마오일,4500.0,비누,5000.0,,
서울특별시 강동구 진황도로 47-2,한마음미용실,미용업,02-482-9649,미용료(커트),6000.0,미용료(파마),25000.0,,
서울특별시 강동구 천호대로170길 76 1층 101호(성내동),헤어스케치,미용업,02-470-5108,커트,15000.0,펌,30000.0,염색,30000.0
부산광역시 중구 자갈치로 64-2 1층 (남포동),고등어구이정식,한식_일반,051-241-6526,고등어구이,8000.0,갈치구이,10000.0,비빔밥,8000.0
부산광역시 중구 대청로141 (중앙동),구포밀면,한식_면류,051-466-6112,손칼국수,6000.0,해물칼국수,7000.0,국수,5500.0
부산광역시 중구 중앙대로41번길 11-2 (중앙동1가),급행,한식_일반,051-246-6970,밀면,6000.0,짬뽕,6000.0,,
부산광역시 중구 대청로 137번길 7-2 (중앙동3가),기와집,한식_일반,051-961-8851,된장찌개,7000.0,묵은지전골,8000.0,자연산송이밥,10000.0
부산광역시 중구 부평3길 29 (부평동1가),깡통골목할매 유부전골 본점,한식_일반,051-245-1878,유부전골,6000.0,유부보따리우동,6000.0,유부떡볶이,5000.0
부산광역시 중구 충장대로4번길6 (중앙동4가),남선식당,한식_일반,051-469-3828,순두부찌개,7000.0,된장찌개,7000.0,,
부산광역시 중구 해관로 37-1 (중앙동),남원원조추어탕,한식_일반,051-246-5636,추어탕,8000.0,돌솥비빔밥,7000.0,,
